variant,source_evidence,offset,include_previous_byte_chaining,packet_size_key_update,frame_number,oracle_message,payload_len,exact_oracle_match,utf16le_containment,matched_messages,decoded_prefix_hex,decoded_prefix_ascii
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,8,yes,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f51965fb09083dd41988e23ea75cb05293030d727198ea93755539acf786601e9fd4dfae791ff768ef77b89,...#L&OQ._....A..#.u..)00.'...7US..xf...M....v..{.
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,8,yes,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f51cc5fb09083dd4198d423ea75cb0529306ad727198ea93755099acf786601e9fd17fae791ff768ef72189,...#L&OQ._....A..#.u..)0j.'...7U...xf........v..!.
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,10,no,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f512f0729a683a7e1567ed65d6e25b0c6c8317e7805085b691981922e4fc51ba4219bae0593c324d128f691,...#L&OQ/.)....V~.]n%...1~x..[i....O...!.....$.(..
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,10,no,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f512f0771a683a7e1567ed6056e25b0c6c8317e2005085b69198192764fc51ba4219bae5d93c324d128f691,...#L&OQ/.q....V~..n%...1~ ..[i...vO...!..]..$.(..
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,10,yes,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f512f0729365203974127885dba36abc4cde561e7865a68fa9f91317f81e28e2e51a426196c3ee3663cd84a,...#L&OQ/.)6R..A'.].6....a..Zh...1.....Q.&.l>.f<.J
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,10,yes,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f512f07713652039741278805ba36abc4cde561bf865a68fa9f91312781e28e2e51a426416c3ee3663cd84a,...#L&OQ/.q6R..A'...6....a..Zh...1'....Q.&Al>.f<.J
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,0,no,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,ef43267fba296f877cd221ee676a39b87fff6056f40b2717255f5c4ee78d95a283974539508c5df2dcba79fd11a374ece8b9,.C&..)o.|.!.gj9...`V..'.%_\N......E9P.]...y...t...
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,0,no,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,1943267fba296f878ad221ee676a39b889ff6056f40b2717d35f5c4ee78d95a275974539508c5df22aba79fd11a374ec1eb9,.C&..)o...!.gj9...`V..'.._\N....u.E9P.].*.y...t...
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,0,yes,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,efcfbaf1996549c82dfd267eb6ce4faf26a16082e7102512f140c3cdb5be0624933414f77719d782e3326502ec64c3f8c662,.....eI.-.&~..O.&.`...%..@.....$.4..w....2e..d...b
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,0,yes,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,19cfbaf1996549c8dbfd267eb6ce4fafd0a16082e71025120740c3cdb5be0624653414f77719d78215326502ec64c3f83062,.....eI...&~..O...`...%..@.....$e4..w....2e..d..0b
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,2,no,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9cedfce47ab95e0fd1c3041549d44570e1f5ecaf47eadd3d5cb992ec8f520eb0e3eee11e94b539a5d1ab5b41b7c23abb9e,.....z.^.....I.Ep....G..=\....R........9...[A..:..
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,2,no,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c1dfce47ab95e0fd133041549d44570e105ecaf47eadd3d5c4992ec8f520eb0e31ee11e94b539a5d15b5b41b7c23abb9e,.....z.^..3..I.Ep....G..=\I...R........9..[[A..:..
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,2,yes,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9ced72c7369f115efec494c4eda25229bff538bc5ce8d8e9432611bebcc188a040bf2f39013f499a59b7a4bc70752e9545,...r.6..^......R)..8.\...C&......@./9.?I.Y...pu..E
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,2,yes,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c1d72c7369f115efe3494c4eda25229bf0538bc5ce8d8e943d611bebcc188a0404f2f39013f499a5947a4bc70752e9545,...r.6..^.4....R)..8.\...C.......@O/9.?I.YG..pu..E
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,8,no,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f514cd8388d5279378f0dd5652cd81e2b353e603717dc9aa4d39991113b4194638da8da74e302b139e38ffa,"...#L&OQL.8.Ry7...e,..+5>`7........;A.c...t...9..."
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,8,no,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f51a2d8388d5279378fe3d5652cd81e2b35d0603717dc9aa4d37791113b4194638d46da74e302b139e361fa,"...#L&OQ..8.Ry7...e,..+5.`7.....w..;A.c.F.t...9.a."
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,8,yes,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f514cf73f1d83dd4198548b65f8cb052930ea7fa8948ea93755893240f56601e9fd9752681cff768ef7a121,...#L&OQL.?...A.T.e...)0......7U.2@.f....Rh..v...!
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,8,yes,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f51a2f73f1d83dd4198ba8b65f8cb052930047fa8948ea93755673240f56601e9fd7952681cff768ef74f21,...#L&OQ..?...A...e...)0......7Ug2@.f...yRh..v..O!
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,10,no,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f512f07f30e0c2ae1567ed687c6aa3dc6c8317ea2ad87d669198192f4e74a96a4219baedf3b4ca9d128f691,...#L&OQ/....*.V~....=..1~....i.....J..!...;L..(..
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,10,no,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f512f071b0e0c2ae1567ed66fc6aa3dc6c8317e4aad87d6691981921ce74a96a4219bae373b4ca9d128f691,...#L&OQ/....*.V~.o..=..1~J...i.....J..!..7;L..(..
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,10,yes,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f512f07f39edd8e974127888712b926c4cde5613d2ed5e5fa9f9131a5296d032e51a426c3c4b16e663cd84a,...#L&OQ/......A'....&...a=......1.)m..Q.&...nf<.J
pass590_variant_a_0x73e79463,public_reference_or_source_truthing_control,10,yes,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f512f071b9edd8e974127886f12b926c4cde561d52ed5e5fa9f91314d296d032e51a4262bc4b16e663cd84a,...#L&OQ/......A'.o..&...a.......1M)m..Q.&+..nf<.J
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,0,no,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,b95c267fba296f872acd21ee676a39b829e06056f40b271773405c4ee78d95a2d5884539508c5df28aa579fd11a374ecbea6,.\&..)o.*.!.gj9.).`V..'.s@\N......E9P.]...y...t...
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,0,no,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,eb5c267fba296f8778cd21ee676a39b87be06056f40b271721405c4ee78d95a287884539508c5df2d8a579fd11a374ececa6,.\&..)o.x.!.gj9.{.`V..'.!@\N......E9P.]...y...t...
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,0,yes,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,b9d0baf1996549c87be2267eb6ce4faf70be6082e7102512a75fc3cdb5be0624c52b14f77719d782b52d6502ec64c3f8907d,.....eI.{.&~..O.p.`...%.._.....$.+..w....-e..d...}
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,0,yes,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,ebd0baf1996549c829e2267eb6ce4faf22be6082e7102512f55fc3cdb5be0624972b14f77719d782e72d6502ec64c3f8c27d,".....eI.).&~..O."".`...%.._.....$.+..w....-e..d...}"
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,2,no,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9cbbe3e47ab95e0fd1951b1549d44570e1a3f3af47eadd3d5cef8dec8f520eb0e3b8fe1e94b539a5d1fd4441b7c23abb9e,.....z.^.....I.Ep....G..=\....R........9...DA..:..
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,2,no,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9cebe3e47ab95e0fd1c51b1549d44570e1f3f3af47eadd3d5cbf8dec8f520eb0e3e8fe1e94b539a5d1ad4441b7c23abb9e,.....z.^.....I.Ep....G..=\....R........9...DA..:..
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,2,yes,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9cbb6dc7369f115efe928bc4eda25229bfa327bc5ce8d8e943700ebebcc188a040e93039013f499a59e1bbbc70752e9545,...m.6..^......R)..'.\...Cp......@.09.?I.Y...pu..E
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,2,yes,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9ceb6dc7369f115efec28bc4eda25229bff327bc5ce8d8e943200ebebcc188a040b93039013f499a59b1bbbc70752e9545,...m.6..^......R)..'.\...C ......@.09.?I.Y...pu..E
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,8,no,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f511ac7388d5279378f5bca652cd81e2b35687f3717dc9aa4d3cf8e113b4194638dfec574e302b139e3d9e5,"...#L&OQ..8.Ry7.[.e,..+5h.7........;A.c...t...9..."
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,8,no,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f5170c7388d5279378f31ca652cd81e2b35027f3717dc9aa4d3a58e113b4194638d94c574e302b139e3b3e5,"...#L&OQp.8.Ry7.1.e,..+5..7........;A.c...t...9..."
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,8,yes,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f511ae83f1d83dd4198029465f8cb052930bc60a8948ea93755df2d40f56601e9fdc14d681cff768ef7f73e,...#L&OQ..?...A...e...)0.`....7U.-@.f....Mh..v...>
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,8,yes,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f5170e83f1d83dd4198689465f8cb052930d660a8948ea93755b52d40f56601e9fdab4d681cff768ef79d3e,...#L&OQp.?...A.h.e...)0.`....7U.-@.f....Mh..v...>
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,10,no,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f512f07a5110c2ae1567ed6d1d9aa3dc6c8317ef4b287d669198192a2f84a96a4219bae89244ca9d128f691,...#L&OQ/....*.V~....=..1~....i.....J..!...$L..(..
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,10,no,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f512f07cd110c2ae1567ed6b9d9aa3dc6c8317e9cb287d669198192caf84a96a4219baee1244ca9d128f691,...#L&OQ/....*.V~....=..1~....i.....J..!...$L..(..
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,10,yes,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f512f07a581dd8e97412788d10db926c4cde5616b31d5e5fa9f9131f3366d032e51a42695dbb16e663cd84a,...#L&OQ/......A'....&...ak1.....1.6m..Q.&...nf<.J
pass590_variant_b_0x73e78b35,public_reference_or_source_truthing_control,10,yes,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f512f07cd81dd8e97412788b90db926c4cde5610331d5e5fa9f91319b366d032e51a426fddbb16e663cd84a,...#L&OQ/......A'....&...a.1.....1.6m..Q.&...nf<.J
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,0,no,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,ef43267fba296f877cd221ee676a39b87fff6056f40b2717255f5c4ee78d95a283974539508c5df2dcba79fd11a374ece8b9,.C&..)o.|.!.gj9...`V..'.%_\N......E9P.]...y...t...
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,0,no,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,1943267fba296f878ad221ee676a39b889ff6056f40b2717d35f5c4ee78d95a275974539508c5df22aba79fd11a374ec1eb9,.C&..)o...!.gj9...`V..'.._\N....u.E9P.].*.y...t...
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,0,yes,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,efcfbaf1996549c82dfd267eb6ce4faf26a16082e7102512f140c3cdb5be0624933414f77719d782e3326502ec64c3f8c662,.....eI.-.&~..O.&.`...%..@.....$.4..w....2e..d...b
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,0,yes,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,19cfbaf1996549c8dbfd267eb6ce4fafd0a16082e71025120740c3cdb5be0624653414f77719d78215326502ec64c3f83062,.....eI...&~..O...`...%..@.....$e4..w....2e..d..0b
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,2,no,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9cedfce47ab95e0fd1c3041549d44570e1f5ecaf47eadd3d5cb992ec8f520eb0e3eee11e94b539a5d1ab5b41b7c23abb9e,.....z.^.....I.Ep....G..=\....R........9...[A..:..
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,2,no,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c1dfce47ab95e0fd133041549d44570e105ecaf47eadd3d5c4992ec8f520eb0e31ee11e94b539a5d15b5b41b7c23abb9e,.....z.^..3..I.Ep....G..=\I...R........9..[[A..:..
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,2,yes,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9ced72c7369f115efec494c4eda25229bff538bc5ce8d8e9432611bebcc188a040bf2f39013f499a59b7a4bc70752e9545,...r.6..^......R)..8.\...C&......@./9.?I.Y...pu..E
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,2,yes,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c1d72c7369f115efe3494c4eda25229bf0538bc5ce8d8e943d611bebcc188a0404f2f39013f499a5947a4bc70752e9545,...r.6..^.4....R)..8.\...C.......@O/9.?I.YG..pu..E
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,8,no,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f514cd8388d5279378f0dd5652cd81e2b353e603717dc9aa4d39991113b4194638da8da74e302b139e38ffa,"...#L&OQL.8.Ry7...e,..+5>`7........;A.c...t...9..."
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,8,no,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f51a2d8388d5279378fe3d5652cd81e2b35d0603717dc9aa4d37791113b4194638d46da74e302b139e361fa,"...#L&OQ..8.Ry7...e,..+5.`7.....w..;A.c.F.t...9.a."
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,8,yes,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f514cf73f1d83dd4198548b65f8cb052930ea7fa8948ea93755893240f56601e9fd9752681cff768ef7a121,...#L&OQL.?...A.T.e...)0......7U.2@.f....Rh..v...!
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,8,yes,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f51a2f73f1d83dd4198ba8b65f8cb052930047fa8948ea93755673240f56601e9fd7952681cff768ef74f21,...#L&OQ..?...A...e...)0......7Ug2@.f...yRh..v..O!
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,10,no,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f512f07f30e0c2ae1567ed687c6aa3dc6c8317ea2ad87d669198192f4e74a96a4219baedf3b4ca9d128f691,...#L&OQ/....*.V~....=..1~....i.....J..!...;L..(..
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,10,no,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f512f071b0e0c2ae1567ed66fc6aa3dc6c8317e4aad87d6691981921ce74a96a4219bae373b4ca9d128f691,...#L&OQ/....*.V~.o..=..1~J...i.....J..!..7;L..(..
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,10,yes,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f512f07f39edd8e974127888712b926c4cde5613d2ed5e5fa9f9131a5296d032e51a426c3c4b16e663cd84a,...#L&OQ/......A'....&...a=......1.)m..Q.&...nf<.J
aion_unique_deobf_cd92e451_3ff2cc87,public_reference_or_source_truthing_control,10,yes,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f512f071b9edd8e974127886f12b926c4cde561d52ed5e5fa9f91314d296d032e51a4262bc4b16e663cd84a,...#L&OQ/......A'.o..&...a.......1M)m..Q.&+..nf<.J
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,0,no,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,b95c267fba296f872acd21ee676a39b829e06056f40b271773405c4ee78d95a2d5884539508c5df28aa579fd11a374ecbea6,.\&..)o.*.!.gj9.).`V..'.s@\N......E9P.]...y...t...
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,0,no,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,eb5c267fba296f8778cd21ee676a39b87be06056f40b271721405c4ee78d95a287884539508c5df2d8a579fd11a374ececa6,.\&..)o.x.!.gj9.{.`V..'.!@\N......E9P.]...y...t...
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,0,yes,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,b9d0baf1996549c87be2267eb6ce4faf70be6082e7102512a75fc3cdb5be0624c52b14f77719d782b52d6502ec64c3f8907d,.....eI.{.&~..O.p.`...%.._.....$.+..w....-e..d...}
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,0,yes,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,ebd0baf1996549c829e2267eb6ce4faf22be6082e7102512f55fc3cdb5be0624972b14f77719d782e72d6502ec64c3f8c27d,".....eI.).&~..O."".`...%.._.....$.+..w....-e..d...}"
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,2,no,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9cbbe3e47ab95e0fd1951b1549d44570e1a3f3af47eadd3d5cef8dec8f520eb0e3b8fe1e94b539a5d1fd4441b7c23abb9e,.....z.^.....I.Ep....G..=\....R........9...DA..:..
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,2,no,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9cebe3e47ab95e0fd1c51b1549d44570e1f3f3af47eadd3d5cbf8dec8f520eb0e3e8fe1e94b539a5d1ad4441b7c23abb9e,.....z.^.....I.Ep....G..=\....R........9...DA..:..
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,2,yes,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9cbb6dc7369f115efe928bc4eda25229bfa327bc5ce8d8e943700ebebcc188a040e93039013f499a59e1bbbc70752e9545,...m.6..^......R)..'.\...Cp......@.09.?I.Y...pu..E
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,2,yes,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9ceb6dc7369f115efec28bc4eda25229bff327bc5ce8d8e943200ebebcc188a040b93039013f499a59b1bbbc70752e9545,...m.6..^......R)..'.\...C ......@.09.?I.Y...pu..E
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,8,no,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f511ac7388d5279378f5bca652cd81e2b35687f3717dc9aa4d3cf8e113b4194638dfec574e302b139e3d9e5,"...#L&OQ..8.Ry7.[.e,..+5h.7........;A.c...t...9..."
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,8,no,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f5170c7388d5279378f31ca652cd81e2b35027f3717dc9aa4d3a58e113b4194638d94c574e302b139e3b3e5,"...#L&OQp.8.Ry7.1.e,..+5..7........;A.c...t...9..."
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,8,yes,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f511ae83f1d83dd4198029465f8cb052930bc60a8948ea93755df2d40f56601e9fdc14d681cff768ef7f73e,...#L&OQ..?...A...e...)0.`....7U.-@.f....Mh..v...>
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,8,yes,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f5170e83f1d83dd4198689465f8cb052930d660a8948ea93755b52d40f56601e9fdab4d681cff768ef79d3e,...#L&OQp.?...A.h.e...)0.`....7U.-@.f....Mh..v...>
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,10,no,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f512f07a5110c2ae1567ed6d1d9aa3dc6c8317ef4b287d669198192a2f84a96a4219bae89244ca9d128f691,...#L&OQ/....*.V~....=..1~....i.....J..!...$L..(..
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,10,no,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f512f07cd110c2ae1567ed6b9d9aa3dc6c8317e9cb287d669198192caf84a96a4219baee1244ca9d128f691,...#L&OQ/....*.V~....=..1~....i.....J..!...$L..(..
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,10,yes,no,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f512f07a581dd8e97412788d10db926c4cde5616b31d5e5fa9f9131f3366d032e51a42695dbb16e663cd84a,...#L&OQ/......A'....&...ak1.....1.6m..Q.&...nf<.J
rydiik_deobf_cd92e4df_3ff2cccf,public_reference_or_source_truthing_control,10,yes,yes,7384,KX15_AAAAAAAAAAAAAAA,50,no,no,,8c9c8e234c264f512f07cd81dd8e97412788b90db926c4cde5610331d5e5fa9f91319b366d032e51a426fddbb16e663cd84a,...#L&OQ/......A'....&...a.1.....1.6m..Q.&...nf<.J
identity_control,public_reference_or_source_truthing_control,0,no,no,7409,KX16_AAAAAAAAAAAAAAAA,52,no,no,,7d79edd3492d40c07cecaeb3628bc8be6cdd3d11967bd11c21621172bcb6f4f0a3b319fe3548639f343ba899af98ddf54c963d10,}y..I-@.|...b...l.=..{..!b.r........5Hc.4;......L.=.
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,0,no,no,7409,KX16_AAAAAAAAAAAAAAAA,52,no,no,,c40eca02bf226016f5919001a197e65f978a06d97972f3dfc10a41e368a8e74259dd1d6df04e4e52ba35a114798cbd37a5db64bb,".....""`........_....yr....A.h..BY..m.NNR.5..y..7..d."
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,0,no,yes,7409,KX16_AAAAAAAAAAAAAAAA,52,no,no,,900eca02bf226016a1919001a197e65fc38a06d97972f3df950a41e368a8e7420ddd1d6df04e4e52ee35a114798cbd37f1db64bb,".....""`........_....yr....A.h..B...m.NNR.5..y..7..d."
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,0,yes,no,7409,KX16_AAAAAAAAAAAAAAAA,52,no,no,,c473b3ef6c6b4d5635ed7caf12f56d9729e6dbe468e4880edd2b23f21a1451b6a97eae740e7b063125019abce02325ea5097f286,.s..lkMV5.|...m.)...h....+#...Q..~.t.{.1%....#%.P...
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,0,yes,yes,7409,KX16_AAAAAAAAAAAAAAAA,52,no,no,,9073b3ef6c6b4d5661ed7caf12f56d977de6dbe468e4880e892b23f21a1451b6fd7eae740e7b063171019abce02325ea0497f286,.s..lkMVa.|...m.}...h....+#...Q..~.t.{.1q....#%.....
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,2,no,no,7409,KX16_AAAAAAAAAAAAAAAA,52,no,no,,7d7954a46efcb6cf5c3a27ce5c390ba2423cc646adb33e1503a1f11aec2720eeb001e39031dba69919f62697a6150be12c54d45d,"}yT.n...\:'.\9..B<.F..>......' .....1.....&.....,T.]"
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,2,no,yes,7409,KX16_AAAAAAAAAAAAAAAA,52,no,no,,7d7906a46efcb6cf5c3a75ce5c390ba2423c9446adb33e1503a1a31aec2720eeb001b19031dba69919f67497a6150be12c54865d,"}y..n...\:u.\9..B<.F..>......' .....1.....t.....,T.]"
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,2,yes,no,7409,KX16_AAAAAAAAAAAAAAAA,52,no,no,,7d795449bdb59b8f9c46cb60ef5b806afc501b7bbc2545c41f80930b9e9b961a40a25089cfeeeefa86c21d3f3fba933cd9184260,}yTI.....F.`.[.j.P.{.%E.........@.P........??..<..B`
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,2,yes,yes,7409,KX16_AAAAAAAAAAAAAAAA,52,no,no,,7d790649bdb59b8f9c469960ef5b806afc50497bbc2545c41f80c10b9e9b961a40a20289cfeeeefa86c24f3f3fba933cd9181060,}y.I.....F.`.[.j.PI{.%E.........@.........O??..<...`
pass590_false_key_0xfe683cb9,public_reference_or_source_truthing_control,8,no,no,7409,KX16_AAAAAAAAAAAAAAAA,52,no,no,,7d79edd3492d40c0c59b89629484e868e5a003a35567fffdda352aba53bfd63343db496fe156702dce55ac0a6a9ef038c298349d,}y..I-@....b...h....Ug...5*.S..3C.Io.Vp-.U..j..8..4.
